Three NFTs with most LSU: 
-- NFT: #714# with LSU: 1000000 and XRD claim: 64522.435190263402191751
-- NFT: #352# with LSU: 653000 and XRD claim: 85421.826944644686809991
-- NFT: #573# with LSU: 311000 and XRD claim: 20261.293689665313671067
Day: 1, epoch 88523, LSU locked in contract: 12073158.00548, new validator rewards: 15070.592841806886406983, pool liqudity: 12404.338726956886755348
-- Withdrawing NFT: #45# with LSU: 501 and XRD claim: 185.421148106589220397
-- Withdrawing NFT: #222# with LSU: 2500 and XRD claim: 925.006712423886898784
-- Withdrawing NFT: #1002# with LSU: 15000 and XRD claim: 3995.659739589467949935
Day: 169, epoch 136907, LSU locked in contract: 3570815.22832, new validator rewards: 8000, pool liqudity: 6731.141346082832443248
-- Withdrawing NFT: #14# with LSU: 6914 and XRD claim: 2574.489882061964368509
-- Withdrawing NFT: #584# with LSU: 40500 and XRD claim: 11645.031217460834681273
Day: 170, epoch 137195, LSU locked in contract: 3523401.22832, new validator rewards: 8000, pool liqudity: 511.620246560033385443
-- Withdrawing NFT: #166# with LSU: 501 and XRD claim: 187.647296456581040388
-- Withdrawing NFT: #739# with LSU: 2500 and XRD claim: 706.720461795817334888
Day: 171, epoch 137483, LSU locked in contract: 3520400.22832, new validator rewards: 8000, pool liqudity: 7617.252488307634998154
-- Withdrawing NFT: #1185# with LSU: 501.21 and XRD claim: 134.781718734561758726
-- Withdrawing NFT: #16# with LSU: 501 and XRD claim: 188.827885447000506095
-- Withdrawing NFT: #760# with LSU: 527 and XRD claim: 150.547350855317289631
-- Withdrawing NFT: #116# with LSU: 90000 and XRD claim: 33919.539297192349762516
Day: 172, epoch 137771, LSU locked in contract: 3428871.01832, new validator rewards: 8000, pool liqudity: -18776.443763921594331241
Day: 173, epoch 138059, LSU locked in contract: 3428871.01832, new validator rewards: 8000, pool liqudity: -10776.443763921594331241
Day: 174, epoch 138347, LSU locked in contract: 3428871.01832, new validator rewards: 8000, pool liqudity: -2776.443763921594331241
Day: 175, epoch 138635, LSU locked in contract: 3428871.01832, new validator rewards: 8000, pool liqudity: 5223.556236078405668759
-- Withdrawing NFT: #775# with LSU: 30000 and XRD claim: 8808.383768761811706541
Day: 176, epoch 138923, LSU locked in contract: 3398871.01832, new validator rewards: 8000, pool liqudity: 4415.172467316593914216
-- Withdrawing NFT: #321# with LSU: 100000 and XRD claim: 36616.648729581116088966
Day: 177, epoch 139211, LSU locked in contract: 3298871.01832, new validator rewards: 8000, pool liqudity: -24201.476262264522186752
Day: 178, epoch 139499, LSU locked in contract: 3298871.01832, new validator rewards: 8000, pool liqudity: -16201.476262264522186752
Day: 179, epoch 139787, LSU locked in contract: 3298871.01832, new validator rewards: 8000, pool liqudity: -8201.476262264522186752
Day: 180, epoch 140075, LSU locked in contract: 3298871.01832, new validator rewards: 8000, pool liqudity: -201.476262264522186752
Day: 181, epoch 140363, LSU locked in contract: 3298871.01832, new validator rewards: 8000, pool liqudity: 7798.523737735477813248
-- Withdrawing NFT: #1021# with LSU: 890 and XRD claim: 263.440448929632655554
-- Withdrawing NFT: #943# with LSU: 540 and XRD claim: 164.005719118354257896
-- Withdrawing NFT: #1121# with LSU: 20000 and XRD claim: 5870.414052539671957696
-- Withdrawing NFT: #1074# with LSU: 11000 and XRD claim: 3239.149434971687427021
Day: 182, epoch 140651, LSU locked in contract: 3266441.01832, new validator rewards: 8000, pool liqudity: 6261.514082176131475078
-- Withdrawing NFT: #1123# with LSU: 1000 and XRD claim: 295.969851396280421519
-- Withdrawing NFT: #564# with LSU: 6000 and XRD claim: 1982.247172257797876323
-- Withdrawing NFT: #798# with LSU: 1001 and XRD claim: 309.446119970437606317
-- Withdrawing NFT: #223# with LSU: 2750 and XRD claim: 1108.378759744753810943
-- Withdrawing NFT: #807# with LSU: 1083.74844 and XRD claim: 333.218528326030644067
-- Withdrawing NFT: #1158# with LSU: 550 and XRD claim: 162.520580304570441832
-- Withdrawing NFT: #276# with LSU: 2500 and XRD claim: 951.941045141944773838
-- Withdrawing NFT: #1180# with LSU: 2500 and XRD claim: 737.933546424261372829
-- Withdrawing NFT: #1195# with LSU: 100000 and XRD claim: 29462.602168211180952338
Day: 183, epoch 140939, LSU locked in contract: 3149056.26988, new validator rewards: 8000, pool liqudity: -21082.743689601126436948
Day: 184, epoch 141227, LSU locked in contract: 3149056.26988, new validator rewards: 8000, pool liqudity: -13082.743689601126436948
Day: 185, epoch 141515, LSU locked in contract: 3149056.26988, new validator rewards: 8000, pool liqudity: -5082.743689601126436948
Day: 186, epoch 141803, LSU locked in contract: 3149056.26988, new validator rewards: 8000, pool liqudity: 2917.256310398873563052
-- Withdrawing NFT: #910# with LSU: 502 and XRD claim: 158.795259449776099814
-- Withdrawing NFT: #519# with LSU: 571 and XRD claim: 216.507491181268538055
-- Withdrawing NFT: #1175# with LSU: 151250 and XRD claim: 46181.947966089924669862
Day: 187, epoch 142091, LSU locked in contract: 2996733.26988, new validator rewards: 8000, pool liqudity: -35639.994406322095792681
Day: 188, epoch 142379, LSU locked in contract: 2996733.26988, new validator rewards: 8000, pool liqudity: -27639.994406322095792681
Day: 189, epoch 142667, LSU locked in contract: 2996733.26988, new validator rewards: 8000, pool liqudity: -19639.994406322095792681
Day: 190, epoch 142955, LSU locked in contract: 2996733.26988, new validator rewards: 8000, pool liqudity: -11639.994406322095792681
Day: 191, epoch 143243, LSU locked in contract: 2996733.26988, new validator rewards: 8000, pool liqudity: -3639.994406322095792681
Day: 192, epoch 143531, LSU locked in contract: 2996733.26988, new validator rewards: 8000, pool liqudity: 4360.005593677904207319
-- Withdrawing NFT: #969# with LSU: 12000 and XRD claim: 3976.836242663901056363
-- Withdrawing NFT: #923# with LSU: 900 and XRD claim: 299.108393622328410191
-- Withdrawing NFT: #1229# with LSU: 10000 and XRD claim: 3201.896544428290726103
Day: 193, epoch 143819, LSU locked in contract: 2973833.26988, new validator rewards: 8000, pool liqudity: 4882.164412963383942661
-- Withdrawing NFT: #1016# with LSU: 10000 and XRD claim: 3278.676413487386432156
-- Withdrawing NFT: #588# with LSU: 6900 and XRD claim: 2395.712663138852891131
Day: 194, epoch 144107, LSU locked in contract: 2956933.26988, new validator rewards: 8000, pool liqudity: 7207.775336337144607371
-- Withdrawing NFT: #50# with LSU: 10349 and XRD claim: 4498.925800012437678864
-- Withdrawing NFT: #284# with LSU: 8700 and XRD claim: 3587.456054282763135496
Day: 195, epoch 144395, LSU locked in contract: 2937884.26988, new validator rewards: 8000, pool liqudity: 7121.393482041943784972
-- Withdrawing NFT: #1088# with LSU: 10134.21244 and XRD claim: 3356.604995554805892671
-- Withdrawing NFT: #636# with LSU: 6000 and XRD claim: 2100.711119268732360437
-- Withdrawing NFT: #773# with LSU: 10000 and XRD claim: 3452.00682028308876708
Day: 196, epoch 144683, LSU locked in contract: 2911750.05744, new validator rewards: 8000, pool liqudity: 6212.070546935316756781
-- Withdrawing NFT: #503# with LSU: 1525 and XRD claim: 647.011158727231279982
-- Withdrawing NFT: #698# with LSU: 2500 and XRD claim: 878.366474441679935728
-- Withdrawing NFT: #409# with LSU: 5750 and XRD claim: 2401.174113657348013856
-- Withdrawing NFT: #978# with LSU: 200000 and XRD claim: 67815.795769381300317934
Day: 197, epoch 144971, LSU locked in contract: 2701975.05744, new validator rewards: 8000, pool liqudity: -57530.276969272242799274
Day: 198, epoch 145259, LSU locked in contract: 2701975.05744, new validator rewards: 8000, pool liqudity: -49530.276969272242799274
Day: 199, epoch 145547, LSU locked in contract: 2701975.05744, new validator rewards: 8000, pool liqudity: -41530.276969272242799274
Day: 200, epoch 145835, LSU locked in contract: 2701975.05744, new validator rewards: 8000, pool liqudity: -33530.276969272242799274
Day: 201, epoch 146123, LSU locked in contract: 2701975.05744, new validator rewards: 8000, pool liqudity: -25530.276969272242799274
Day: 202, epoch 146411, LSU locked in contract: 2701975.05744, new validator rewards: 8000, pool liqudity: -17530.276969272242799274
Day: 203, epoch 146699, LSU locked in contract: 2701975.05744, new validator rewards: 8000, pool liqudity: -9530.276969272242799274
Day: 204, epoch 146987, LSU locked in contract: 2701975.05744, new validator rewards: 8000, pool liqudity: -1530.276969272242799274
Day: 205, epoch 147275, LSU locked in contract: 2701975.05744, new validator rewards: 8000, pool liqudity: 6469.723030727757200726
-- Withdrawing NFT: #762# with LSU: 650 and XRD claim: 244.908722267604697864
-- Withdrawing NFT: #66# with LSU: 54000 and XRD claim: 25209.280249228314624181
Day: 206, epoch 147563, LSU locked in contract: 2647325.05744, new validator rewards: 8000, pool liqudity: -10984.465940768162232096
Day: 207, epoch 147851, LSU locked in contract: 2647325.05744, new validator rewards: 8000, pool liqudity: -2984.465940768162232096
Day: 208, epoch 148139, LSU locked in contract: 2647325.05744, new validator rewards: 8000, pool liqudity: 5015.534059231837767904
-- Withdrawing NFT: #137# with LSU: 10150 and XRD claim: 4830.117147564499860786
-- Withdrawing NFT: #272# with LSU: 71750 and XRD claim: 32541.117326581561752323
Day: 209, epoch 148427, LSU locked in contract: 2565425.05744, new validator rewards: 8000, pool liqudity: -24355.700414914223881384
Day: 210, epoch 148715, LSU locked in contract: 2565425.05744, new validator rewards: 8000, pool liqudity: -16355.700414914223881384
Day: 211, epoch 149003, LSU locked in contract: 2565425.05744, new validator rewards: 8000, pool liqudity: -8355.700414914223881384
Day: 212, epoch 149291, LSU locked in contract: 2565425.05744, new validator rewards: 8000, pool liqudity: -355.700414914223881384
Day: 213, epoch 149579, LSU locked in contract: 2565425.05744, new validator rewards: 8000, pool liqudity: 7644.299585085776118616
-- Withdrawing NFT: #998# with LSU: 504 and XRD claim: 196.255817767257703135
-- Withdrawing NFT: #457# with LSU: 9200 and XRD claim: 4398.762228729080248034
-- Withdrawing NFT: #484# with LSU: 1900 and XRD claim: 908.066242251687439564
-- Withdrawing NFT: #1223# with LSU: 850 and XRD claim: 325.006620362518555969
-- Withdrawing NFT: #677# with LSU: 3000 and XRD claim: 1208.052940536275377775
-- Withdrawing NFT: #547# with LSU: 1101 and XRD claim: 479.929964928677488233
-- Withdrawing NFT: #1107# with LSU: 1400 and XRD claim: 539.049687905313824736
Day: 214, epoch 149867, LSU locked in contract: 2547470.05744, new validator rewards: 8000, pool liqudity: 7589.176082604965421156
-- Withdrawing NFT: #896# with LSU: 590 and XRD claim: 234.14144864375372106
-- Withdrawing NFT: #731# with LSU: 2500 and XRD claim: 1006.780125599037973113
-- Withdrawing NFT: #97# with LSU: 3150 and XRD claim: 1558.105259364676840631
-- Withdrawing NFT: #27# with LSU: 1000 and XRD claim: 494.636904406337907175
-- Withdrawing NFT: #266# with LSU: 1950 and XRD claim: 920.920892071253342295
-- Withdrawing NFT: #652# with LSU: 2000 and XRD claim: 811.811307367334527187
-- Withdrawing NFT: #375# with LSU: 2500 and XRD claim: 1180.135534098550480704
-- Withdrawing NFT: #188# with LSU: 2000 and XRD claim: 989.096508270147836948
-- Withdrawing NFT: #571# with LSU: 16010 and XRD claim: 6543.583472215926180962
Day: 215, epoch 150155, LSU locked in contract: 2515770.05744, new validator rewards: 8000, pool liqudity: 1849.964630567946603048
-- Withdrawing NFT: #863# with LSU: 930.56324 and XRD claim: 374.855456390998022802
-- Withdrawing NFT: #234# with LSU: 510 and XRD claim: 242.533978566912693404
-- Withdrawing NFT: #662# with LSU: 700 and XRD claim: 286.359916180561870178
-- Withdrawing NFT: #985# with LSU: 1000 and XRD claim: 395.716775255353491501
-- Withdrawing NFT: #447# with LSU: 3500 and XRD claim: 1695.664975611316873856
Day: 216, epoch 150443, LSU locked in contract: 2509129.4942, new validator rewards: 8000, pool liqudity: 6854.833528562803639302
-- Withdrawing NFT: #410# with LSU: 2000 and XRD claim: 956.818106733056327438
-- Withdrawing NFT: #1169# with LSU: 800.8096 and XRD claim: 314.99918384626591963
-- Withdrawing NFT: #964# with LSU: 503 and XRD claim: 202.745221021412024932
-- Withdrawing NFT: #776# with LSU: 40350 and XRD claim: 16493.535641556039957584
Day: 217, epoch 150731, LSU locked in contract: 2465475.6846, new validator rewards: 8000, pool liqudity: -3113.264624593970602284
Day: 218, epoch 151019, LSU locked in contract: 2465475.6846, new validator rewards: 8000, pool liqudity: 4886.735375406029397716
-- Withdrawing NFT: #1031# with LSU: 1000 and XRD claim: 402.649122127288487455
-- Withdrawing NFT: #407# with LSU: 1049 and XRD claim: 508.663076513994818625
-- Withdrawing NFT: #860# with LSU: 10000 and XRD claim: 4125.043943163800833711
Day: 219, epoch 151307, LSU locked in contract: 2453426.6846, new validator rewards: 8000, pool liqudity: 7850.379233600945233922
-- Withdrawing NFT: #103# with LSU: 2270 and XRD claim: 1159.411193170736054709
-- Withdrawing NFT: #158# with LSU: 2000 and XRD claim: 1021.376060842797566777
-- Withdrawing NFT: #28# with LSU: 1500 and XRD claim: 766.133351095656465616
-- Withdrawing NFT: #207# with LSU: 650 and XRD claim: 331.933496131795325662
-- Withdrawing NFT: #967# with LSU: 11000 and XRD claim: 4532.716830682973651771
-- Withdrawing NFT: #651# with LSU: 5000 and XRD claim: 2110.121583372168038923
Day: 220, epoch 151595, LSU locked in contract: 2431006.6846, new validator rewards: 8000, pool liqudity: 5928.686718304818122436
-- Withdrawing NFT: #987# with LSU: 5000 and XRD claim: 2061.910419392080161306
-- Withdrawing NFT: #516# with LSU: 2847.28681 and XRD claim: 1372.687757322440252431
-- Withdrawing NFT: #548# with LSU: 10000 and XRD claim: 4581.210745882458574034
Day: 221, epoch 151883, LSU locked in contract: 2413159.39779, new validator rewards: 8000, pool liqudity: 5912.877795707839126661
-- Withdrawing NFT: #288# with LSU: 2000 and XRD claim: 989.983288934888761561
-- Withdrawing NFT: #906# with LSU: 2400 and XRD claim: 1008.908945103510266724
-- Withdrawing NFT: #424# with LSU: 2500 and XRD claim: 1236.736877486397794347
-- Withdrawing NFT: #414# with LSU: 1000 and XRD claim: 494.765330149423469257
-- Withdrawing NFT: #59# with LSU: 200000 and XRD claim: 103472.248696626509372075
Day: 222, epoch 152171, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -93289.765342592890546135
Day: 223, epoch 152459, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -85289.765342592890546135
Day: 224, epoch 152747, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -77289.765342592890546135
Day: 225, epoch 153035, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -69289.765342592890546135
Day: 226, epoch 153323, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -61289.765342592890546135
Day: 227, epoch 153611, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -53289.765342592890546135
Day: 228, epoch 153899, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -45289.765342592890546135
Day: 229, epoch 154187, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -37289.765342592890546135
Day: 230, epoch 154475, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -29289.765342592890546135
Day: 231, epoch 154763, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -21289.765342592890546135
Day: 232, epoch 155051, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -13289.765342592890546135
Day: 233, epoch 155339, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: -5289.765342592890546135
Day: 234, epoch 155627, LSU locked in contract: 2205259.39779, new validator rewards: 8000, pool liqudity: 2710.234657407109453865
-- Withdrawing NFT: #926# with LSU: 50000 and XRD claim: 23376.935603582297581149
Day: 235, epoch 155915, LSU locked in contract: 2155259.39779, new validator rewards: 8000, pool liqudity: -12666.700946175188231286
Day: 236, epoch 156203, LSU locked in contract: 2155259.39779, new validator rewards: 8000, pool liqudity: -4666.700946175188231286
Day: 237, epoch 156491, LSU locked in contract: 2155259.39779, new validator rewards: 8000, pool liqudity: 3333.299053824811768714
-- Withdrawing NFT: #203# with LSU: 510 and XRD claim: 293.539897496957358711
-- Withdrawing NFT: #740# with LSU: 980 and XRD claim: 474.751363080851605749
-- Withdrawing NFT: #372# with LSU: 10000 and XRD claim: 5530.743859689697093181
Day: 238, epoch 156779, LSU locked in contract: 2143769.39779, new validator rewards: 8000, pool liqudity: 5034.26393355730567506
-- Withdrawing NFT: #855# with LSU: 42611.29753 and XRD claim: 20636.401883246590798453
Day: 239, epoch 157067, LSU locked in contract: 2101158.10026, new validator rewards: 8000, pool liqudity: -7602.137949689285131395
Day: 240, epoch 157355, LSU locked in contract: 2101158.10026, new validator rewards: 8000, pool liqudity: 397.862050310714868605
-- Withdrawing NFT: #24# with LSU: 750 and XRD claim: 440.252752204016359658
Day: 241, epoch 157643, LSU locked in contract: 2100408.10026, new validator rewards: 8000, pool liqudity: 7957.609298106698492939
-- Withdrawing NFT: #792# with LSU: 10000 and XRD claim: 4975.382994515520393492
-- Withdrawing NFT: #196# with LSU: 600 and XRD claim: 354.434281781713830552
-- Withdrawing NFT: #839# with LSU: 1800 and XRD claim: 890.825268742976816151
-- Withdrawing NFT: #612# with LSU: 503 and XRD claim: 253.995775252114893173
-- Withdrawing NFT: #862# with LSU: 100000 and XRD claim: 49582.202565134587531242
Day: 242, epoch 157931, LSU locked in contract: 1987505.10026, new validator rewards: 8000, pool liqudity: -40099.231587320214983679
Day: 243, epoch 158219, LSU locked in contract: 1987505.10026, new validator rewards: 8000, pool liqudity: -32099.231587320214983679
Day: 244, epoch 158507, LSU locked in contract: 1987505.10026, new validator rewards: 8000, pool liqudity: -24099.231587320214983679
Day: 245, epoch 158795, LSU locked in contract: 1987505.10026, new validator rewards: 8000, pool liqudity: -16099.231587320214983679
Day: 246, epoch 159083, LSU locked in contract: 1987505.10026, new validator rewards: 8000, pool liqudity: -8099.231587320214983679
Day: 247, epoch 159371, LSU locked in contract: 1987505.10026, new validator rewards: 8000, pool liqudity: -99.231587320214983679
Day: 248, epoch 159659, LSU locked in contract: 1987505.10026, new validator rewards: 8000, pool liqudity: 7900.768412679785016321
-- Withdrawing NFT: #718# with LSU: 1000 and XRD claim: 527.771571238426011677
-- Withdrawing NFT: #1047# with LSU: 20000 and XRD claim: 10264.837896615646656847
Day: 249, epoch 159947, LSU locked in contract: 1966505.10026, new validator rewards: 8000, pool liqudity: 5108.158944825712263796
No more NFTs to withdraw, all NFTs (except top three) have been withdrawn
